"Country Name","Country Code","Indicator Name","Indicator Code","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Albania","ALB","GOAL 5: Gender Equality (5 year moving average)","SPI.D3.5.GEND","0.25","0.167","0.143","0.286","0.286","0.429","0.429","0.571","0.571","0.5","0.375","0.375","0.25","0.25","0.5","0.5",
"Albania","ALB","GOAL 6: Clean Water and Sanitation (5 year moving average)","SPI.D3.6.WTRS","1","1","1","1","1","1","0.8","0.8","0.8","0.8","0.8","0.8","0.8","1","1","1",
"Albania","ALB","GOAL 7: Affordable and Clean Energy (5 year moving average)","SPI.D3.7.ENRG","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8",
"Albania","ALB","GOAL 8: Decent Work and Economic Growth (5 year moving average)","SPI.D3.8.WORK","0.25","0.333","0.333","0.556","0.5","0.5","0.545","0.583","0.667","0.667","0.667","0.583","0.583","0.583","0.5","0.462",
"Albania","ALB","GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)","SPI.D3.9.INDY","0.286","0.286","0.286","0.5","0.625","0.625","0.556","0.556","0.556","0.333","0.333","0.333","0.333","0.444","0.5","0.5",
"Albania","ALB","Health/Demographic survey (Availability score over 10 years)","SPI.D4.1.7.HLTH","0.67","1","1","1","1","1","1","1","1","0.67","0.67","0.67","0.33","0.67","0.67","0.67",
"Albania","ALB","Household Survey on income, etc  (Availability score over 10 years)","SPI.D4.1.4.HOUS","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Albania","ALB","Labor Admin (ILO) (5 year moving average)","SPI.D4.2.4.LBR","","","","","","","","","","","","","","","","",
"Albania","ALB","Labor force participation rate by sex and age (%)","SPI.D1.5.LFP","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1",
"Albania","ALB","Labor Force Survey (Availability score over 10 years)","SPI.D4.1.6.LABR","0","0","0","0.33","0.67","1","1","1","1","1","1","1","1","1","1","1",
"Albania","ALB","Legislation Indicator based on PARIS21 indicators on SDG 17.18.2","SPI.D5.1.DILG","","","","","","","","","","","","","","","","1",
"Albania","ALB","NADA metadata","SPI.D2.4.NADA","","","","","","","","","","","","","0","0","1","1",
"Albania","ALB","NADA metadata link","RAW.D2.4.NADA_text","","","","","","","","","","","","","","","","",
"Albania","ALB","National Accounts base year","SPI.D5.2.2.NABY","","","","","","","","","","","","","1","1","1","1",
"Albania","ALB","NSO Website - advisory/analytical services","SPI.D2.3.DSAS","","","","","","","","","","","","","","","","",
"Albania","ALB","NSO Website - private/citizen generated data","SPI.D4.4.SOPC","","","","","","","","","","","","","","","","",
"Albania","ALB","ODIN Open Data Openness score","SPI.D2.2.Openness.subscore","","","","","","","","","","","","0.319","0.544","0.577","0.593","0.593",
"Albania","ALB","PARIS21 indicator on data literacy","SPI.D5.3.DISK","","","","","","","","","","","","","","","","",
"Albania","ALB","Partnerships","SPI.D5.4.DIPN","","","","","","","","","","","","","","","","",
"Albania","ALB","Pillar 1 - Data Use - Score","SPI.INDEX.PIL1","20","40","40","40","40","40","60","50","60","60","50","80","100","100","100","100",
"Albania","ALB","Pillar 2 - Data Services - Score","SPI.INDEX.PIL2","","","","","","","","","","","","","18.1333333333333","35.9","69.7666666666667","69.7666666666667",
"Albania","ALB","Pillar 3 - Data Products - Score","SPI.INDEX.PIL3","","65.88125","64.8375","71.41875","71.85","73.05","70.0125","72.35","70.53125","70.86875","67.5375","63.1","63.1","67.375","73.775","72.70625",
"Albania","ALB","Pillar 4 - Data Sources - Score","SPI.INDEX.PIL4","","","","","","","","","","","","","58.2916666666667","55.0166666666667","59.4416666666667","59.4416666666667",
"Albania","ALB","Pillar 5 - Data Infrastructure - Score","SPI.INDEX.PIL5","","","","","","","","","","","","","80","80","85","75",
"Albania","ALB","Population & Housing census (Availability score over 20 years)","SPI.D4.1.1.POPU","","","","","","","","","","","","","1","1","1","1",
"Albania","ALB","Quality of Debt service data according to World Bank","SPI.D1.5.DT.TDS.DPPF.XP.ZS","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",
"Albania","ALB","Raw info for  PARIS21 indicator on data literacy","RAW.5.3.DISK","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw info for Business process","RAW.D5.2.10.GSBP","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw info for Central government accounting status","RAW.D5.2.7.CGOV","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw info for Classification of household consumption","RAW.D5.2.5.HOUS","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw info for Classification of national industry","RAW.D5.2.3.CNIN","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw info for Classification of status of employment","RAW.D5.2.6.EMPL","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw info for Compilation of government finance statistics","RAW.D5.2.8.FINA","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw info for Compilation of monetary and financial statistics","RAW.D5.2.9.MONY","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw info for CPI base year","RAW.D5.2.4.CPIBY","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw info for Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1","RAW.5.5.DIFI","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw info for Legislation Indicator based on PARIS21 indicators on SDG 17.18.2","RAW.5.1.DILG","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw info for NADA metadata","RAW.D2.4.NADA","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw info for National Accounts base year","RAW.D5.2.2.NABY","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw info for NSO Website","RAW.5.4.DIPN","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw info for SDDS/e-GDDS subscription","RAW.D2.1.IDDS","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw info for System of national accounts in use","RAW.D5.2.1.SNAU","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw score for Geospatial data available at 1st Admin Level","RAW.D4.3.GEO.1st.admin.level","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw score for Geospatial data available at 2nd Admin Level","RAW.D4.3.GEO.2nd.admin.level","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw score for ODIN Download Options score","RAW.D2.2.Download.options","","","","","","","","","","","","0","0.425","0.671","0.717","0.717",
"Albania","ALB","Raw score for ODIN Machine Readability Score","RAW.D2.2.Machine.readable","","","","","","","","","","","","0.773","0.78","0.786","0.804","0.804",
"Albania","ALB","Raw score for ODIN Metadata Availability score","RAW.D2.2.Metadata.available","","","","","","","","","","","","0.758","0.648","0.5","0.509","0.509",
"Albania","ALB","Raw score for ODIN Non Proprietary Data Format score","RAW.D2.2.Non.proprietary","","","","","","","","","","","","0","0.865","0.905","0.933","0.933",
"Albania","ALB","Raw score for ODIN Open Data Openness score","RAW.D2.2.Openness.subscore","","","","","","","","","","","","","","","","",
"Albania","ALB","Raw score for ODIN Terms of Use score","RAW.D2.2.Terms.of.use","","","","","","","","","","","","0.063","0","0.024","0","0",
"Albania","ALB","Safely Managed Drinking Water","SPI.D1.5.SAFE.MAN.WATER","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"Albania","ALB","SDDS/e-GDDS subscription","SPI.D2.1.GDDS","","","","","","","","","","","","","0","0.5","0.5","0.5",
"Albania","ALB","Social Protection Admin (ASPIRE) (5 year moving average)","SPI.D4.2.1.SPL","","","","","","","","","","","","","","","","",
"Albania","ALB","SPI Overall Score","SPI.INDEX","","","","","","","","","","","","","63.905","67.6583333333333","77.5966666666667","75.3829166666667",
"Albania","ALB","System of national accounts in use","SPI.D5.2.1.SNAU","","","","","","","","","","","","","0.5","0.5","1","1",
"Albania","ALB","Years of Agriculture census","RAW.D4.1.2.AGRI.CENSUS","","","","","","","","","","","","","","","","",
"Albania","ALB","Years of Agriculture survey","RAW.D4.1.5.AGRI.SURVEYS","","","","","","","","","","","","","","","","",
"Albania","ALB","Years of Business/establishment census","RAW.D4.1.3.BIZZ.CENSUS","","","","","","","","","","","","","","","","",
"Albania","ALB","Years of Business/establishment survey","RAW.D4.1.8.BIZZ.SURVEYS","","","","","","","","","","","","","","","","",
"Albania","ALB","Years of Health/Demographic survey","RAW.D4.1.7.HLTH.SURVEYS","","","","","","","","","","","","","","","","",
"Albania","ALB","Years of Household Survey on income, etc","RAW.D4.1.4.HOUS.SURVEYS","","","","","","","","","","","","","","","","",
"Albania","ALB","Years of Labor Force Survey","RAW.D4.1.6.LABR.SURVEYS","","","","","","","","","","","","","","","","",
"Albania","ALB","Years of Population & Housing census","RAW.D4.1.1.POPU.CENSUS","","","","","","","","","","","","","","","","",
"Algeria","DZA","Administrative Data for CRVS (WDI)","RAW.D4.2.3.CRVS","","","","","","","","","","","","","","","","",
"Algeria","DZA","Administrative Data for Education (UNESCO) on nationally-representative learning assessment","RAW.D4.2.2.EDU.NAS","","","","","","","","","","","","","","","","",
"Algeria","DZA","Administrative Data for Education (UNESCO) on out-of-school rate","RAW.D4.2.2.EDU.OOS","","","","","","","","","","","","","","","","",
"Algeria","DZA","Administrative Data for Education (UNESCO) on participation rate in organized learning","RAW.D4.2.2.EDU.ORGL","","","","","","","","","","","","","","","","",
"Algeria","DZA","Administrative Data for Labor Admin (ILO) on employment office records","RAW.D4.2.4.LBR.EMPOFF","","","","","","","","","","","","","","","","",
"Algeria","DZA","Administrative Data for Labor Admin (ILO) on insurance records","RAW.D4.2.4.LBR.INSUR","","","","","","","","","","","","","","","","",
"Algeria","DZA","Administrative Data for Labor Admin (ILO) on labor inspectorate records","RAW.D4.2.4.LBR.INSP","","","","","","","","","","","","","","","","",
"Algeria","DZA","Administrative Data for Labor Admin (ILO) on other administrative records","RAW.D4.2.4.LBR.OTHER","","","","","","","","","","","","","","","","",
"Algeria","DZA","Administrative Data for Labor Admin (ILO) on records of employers' organizations","RAW.D4.2.4.LBR.EMPORG","","","","","","","","","","","","","","","","",
"Algeria","DZA","Administrative Data for Labor Admin (ILO) on records of workers' organizations","RAW.D4.2.4.LBR.WRKORG","","","","","","","","","","","","","","","","",
"Algeria","DZA","Administrative Data for Social Protection Admin (ASPIRE)","RAW.D4.2.1.SPL","","","","","","","","","","","","","","","","",
"Algeria","DZA","Agriculture census (Availability score over 20 years)","SPI.D4.1.2.AGRI","","","","","","","","","","","","","0","0","0","0",
"Algeria","DZA","Agriculture survey (Availability score over 10 years)","SPI.D4.1.5.AGSVY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Algeria","DZA","Availability of Comparable Poverty headcount ratio at $1.90 a day (5 year moving average)","SPI.D1.5.POV","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Algeria","DZA","Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)","SPI.D1.5.CHLD.MORT","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Algeria","DZA","Business process","SPI.D5.2.10.GSBP","","","","","","","","","","","","","0","0","0","0",
"Algeria","DZA","Business/establishment census (Availability score over 20 years)","SPI.D4.1.3.BIZZ","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1",
"Algeria","DZA","Business/establishment survey (Availability score over 10 years)","SPI.D4.1.8.BZSVY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Algeria","DZA","Central government accounting status","SPI.D5.2.7.CGOV","","","","","","","","","","","","","0","0","0","0",
"Algeria","DZA","Classification of household consumption","SPI.D5.2.5.HOUS","","","","","","","","","","","","","1","1","1","1",
"Algeria","DZA","Classification of national industry","SPI.D5.2.3.CNIN","","","","","","","","","","","","","0.5","0.5","0.5","0.5",
"Algeria","DZA","Classification of status of employment","SPI.D5.2.6.EMPL","","","","","","","","","","","","","0","0","0","0",
"Algeria","DZA","Compilation of government finance statistics","SPI.D5.2.8.FINA","","","","","","","","","","","","","0","0","0","0",
"Algeria","DZA","Compilation of monetary and financial statistics","SPI.D5.2.9.MONY","","","","","","","","","","","","","1","1","1","1",
"Algeria","DZA","CPI base year","SPI.D5.2.4.CPIBY","","","","","","","","","","","","0","0","0","0","0",
"Algeria","DZA","CRVS (WDI)","SPI.D4.2.3.CRVS","","","","","","","","","","","","1","1","1","1","1",
"Algeria","DZA","Dimension 1.5: Data use by international organizations","SPI.DIM1.5.INDEX","0.2","0.2","0.2","0.2","0.2","0.2","0.4","0.4","0.4","0.4","0.4","0.6","0.7","0.7","0.7","0.7",
"Algeria","DZA","Dimension 2.1: Data Releases","SPI.DIM2.1.INDEX","","","","","","","","","","","","","0","0.5","0.5","0.5",
"Algeria","DZA","Dimension 2.2: Online access","SPI.DIM2.2.INDEX","","","","","","","","","","","","0.117","0.195","0.287","0.304","0.304",
"Algeria","DZA","Dimension 2.4: Data services","SPI.DIM2.4.INDEX","","","","","","","","","","","","","0","0","1","1",
"Algeria","DZA","Dimension 3.1: Social Statistics","SPI.DIM3.1.INDEX","0.469666666666667","0.442166666666667","0.528833333333333","0.5475","0.5475","0.523666666666667","0.519","0.5075","0.535666666666667","0.624333333333333","0.606","0.595666666666667","0.574666666666667","0.516666666666667","0.460166666666667","0.484",
"Algeria","DZA","Dimension 3.2: Economic Statistics","SPI.DIM3.2.INDEX","0.567333333333333","0.628333333333333","0.628333333333333","0.6135","0.593","0.613833333333333","0.509166666666667","0.516666666666667","0.5305","0.558333333333333","0.509666666666667","0.506833333333333","0.534666666666667","0.561166666666667","0.561166666666667","0.610333333333333",
"Algeria","DZA","Dimension 3.3: Environmental Statistics","SPI.DIM3.3.INDEX","","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.4445","0.4445","0.4445","0.4445","0.4445","0.4445","0.6945",
"Algeria","DZA","Dimension 3.4: Institutional Statistics","SPI.DIM3.4.INDEX","0.3","0.643","0.595","0.595","0.595","0.595","0.5625","0.5625","0.55","0.675","0.675","0.739","0.739","0.7525","0.5855","0.6115",
"Algeria","DZA","Dimension 4.1: Censuses and Surveys - Censuses only","SPI.DIM4.1.CEN.INDEX","","","","","","","","","","","","","0.666666666666667","0.666666666666667","0.666666666666667","0.5",
"Algeria","DZA","Dimension 4.1: Censuses and Surveys - Surveys only","SPI.DIM4.1.SVY.INDEX","0.134","0.134","0.134","0.134","0.134","0.134","0.2","0.134","0.266","0.266","0.266","0.266","0.266","0.266","0.266","0.266",
"Algeria","DZA","Dimension 4.2: Administrative Data","SPI.DIM4.2.INDEX","","","","","","","","","","","","1","1","1","1","1",
"Algeria","DZA","Dimension 4.3: Geospatial Data","SPI.DIM4.3.INDEX","","","","","","","","","","","","0.024","0.063","0.143","0.164","0.164",
"Algeria","DZA","Dimension 5.1: Legislation and governance","SPI.DIM5.1.INDEX","","","","","","","","","","","","","","","","1",
"Algeria","DZA","Dimension 5.2: Standards and Methods","SPI.DIM5.2.INDEX","","","","","","","","","","","","","0.25","0.25","0.3","0.4",
"Algeria","DZA","Dimension 5.5: Finance","SPI.DIM5.5.INDEX","","","","","","","","","","","","","","","","1",
"Algeria","DZA","Education (UNESCO) (5 year moving average)","SPI.D4.2.2.EDU","","","","","","","","","","","","","","","","",
"Algeria","DZA","Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1","SPI.D5.5.DIFI","","","","","","","","","","","","","","","","1",
"Algeria","DZA","Geospatial data available at 1st Admin Level","SPI.D4.3.GEO.first.admin.level","","","","","","","","","","","","0.024","0.063","0.143","0.164","0.164",
"Algeria","DZA","GOAL 1: No Poverty (5 year moving average)","SPI.D3.1.POV","0.25","0.167","0.167","0.167","0.167","0.167","0.333","0.667","0.667","0.667","0.667","0.429","0.286","0.286","0.286","0.429",
